TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TransactionDayOfWeek,TimeSinceLastTransaction,HighLoginAttempts,LongDuration,IsCredit,Cluster,RuleBasedFraud,FraudRiskLevel
TX002300,AC00446,29.72,2023-07-19 17:16:18,Debit,San Antonio,D000132,203.99.96.114,M084,ATM,26,Student,38,1,1059.62,2024-11-04 08:07:50,17,2,-40920692.0,0,0,0,1,1,High
TX002382,AC00452,45.92,2023-06-19 17:25:35,Debit,Nashville,D000622,120.170.93.69,M087,ATM,26,Student,23,1,544.56,2024-11-04 08:06:32,17,0,-43512057.0,0,0,0,1,1,High
TX001342,AC00403,395.27,2023-08-07 16:38:52,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,2024-11-04 08:08:21,16,0,-39281369.0,0,0,1,2,1,High
TX001463,AC00266,11.3,2023-12-01 16:33:43,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,2024-11-04 08:09:25,16,4,-29259342.0,0,0,1,2,0,Moderate
TX000643,AC00032,467.13,2023-09-28 17:18:26,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,54,Retired,45,1,3914.84,2024-11-04 08:06:58,17,3,-34786112.0,0,0,1,2,0,Moderate
TX000809,AC00422,80.24,2023-05-19 17:28:42,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81,2024-11-04 08:12:13,17,4,-46190611.0,0,0,1,2,0,Moderate
TX000401,AC00145,194.85,2023-09-12 16:50:21,Debit,Jacksonville,D000601,148.234.210.167,M096,Online,23,Student,130,4,319.84,2024-11-04 08:08:01,16,1,-36170260.0,1,0,0,0,1,High
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23,2024-11-04 08:08:00,16,2,-27618636.0,0,0,0,3,0,Low
TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,San Diego,D000689,140.212.253.222,M096,ATM,65,Doctor,283,1,12893.63,2024-11-04 08:12:00,17,3,-27529836.0,0,1,0,3,0,Low
TX000979,AC00453,472.48,2023-02-27 17:06:36,Debit,New York,D000149,11.3.59.231,M099,Branch,55,Engineer,87,1,7128.82,2024-11-04 08:09:59,17,0,-53190203.0,0,0,0,3,0,Low
TX000747,AC00110,73.95,2023-11-03 16:39:45,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92,2024-11-04 08:07:22,16,4,-31678057.0,0,0,0,1,1,High
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04 08:09:02,16,2,-30038310.0,0,0,0,1,0,High
TX000404,AC00020,353.82,2023-04-10 17:57:59,Debit,Milwaukee,D000043,72.128.135.172,M035,ATM,42,Doctor,143,1,705.75,2024-11-04 08:06:40,17,0,-49558121.0,0,0,0,1,1,High
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,4315.07,2024-11-04 08:09:36,17,4,-36512367.0,0,0,0,4,1,High
TX000029,AC00390,127.45,2023-01-24 16:18:32,Debit,Las Vegas,D000232,152.234.65.155,M092,Online,44,Doctor,197,1,1772.06,2024-11-04 08:11:22,16,1,-56130770.0,0,0,0,1,0,High
TX001789,AC00338,1612.37,2023-07-24 17:46:13,Debit,Los Angeles,D000025,16.128.130.153,M078,ATM,65,Retired,173,1,3910.59,2024-11-04 08:08:21,17,0,-40486928.0,0,0,0,4,1,High
TX002082,AC00498,225.1,2023-12-11 17:28:44,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,2024-11-04 08:07:08,17,0,-28391904.0,0,0,0,1,1,High
TX000744,AC00360,46.75,2023-07-31 17:37:31,Debit,Colorado Springs,D000469,196.244.194.198,M078,Branch,67,Retired,150,1,2840.43,2024-11-04 08:09:20,17,0,-39882709.0,0,0,0,3,0,Low
TX000954,AC00187,119.95,2023-04-10 17:53:04,Credit,Philadelphia,D000292,214.32.109.197,M092,Branch,62,Retired,47,5,2596.61,2024-11-04 08:10:27,17,0,-49558643.0,1,0,1,0,0,Moderate
TX000386,AC00456,101.04,2023-07-10 18:16:07,Debit,San Antonio,D000020,143.212.47.226,M067,ATM,27,Student,160,1,1695.57,2024-11-04 08:06:43,18,0,-41694636.0,0,0,0,1,1,High
TX001068,AC00248,48.77,2023-06-15 17:49:07,Credit,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,2024-11-04 08:08:21,17,3,-43856354.0,0,0,1,2,0,Moderate
TX000299,AC00495,689.54,2023-03-06 16:46:57,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,27,Student,93,1,1633.76,2024-11-04 08:08:53,16,0,-52586516.0,0,0,0,4,1,High
TX001013,AC00257,963.77,2023-07-11 16:45:22,Debit,Louisville,D000382,32.13.122.242,M055,ATM,41,Engineer,248,1,6710.51,2024-11-04 08:10:12,16,1,-41613890.0,0,0,0,4,0,High
TX001680,AC00247,67.25,2023-07-03 16:38:45,Debit,Miami,D000413,42.3.3.101,M013,Online,19,Student,157,1,467.4,2024-11-04 08:11:37,16,0,-42305572.0,0,0,0,1,1,High
TX000425,AC00267,119.72,2023-02-03 18:15:15,Debit,Tucson,D000445,147.227.81.224,M011,Branch,30,Engineer,123,1,3435.34,2024-11-04 08:10:20,18,4,-55259705.0,0,0,0,1,0,High
TX001109,AC00390,43.65,2023-10-30 16:23:34,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,2024-11-04 08:11:55,16,0,-32024901.0,0,0,1,2,0,Moderate
TX001035,AC00092,98.03,2023-12-18 18:41:26,Debit,El Paso,D000697,49.20.211.229,M095,Branch,54,Engineer,165,1,6323.45,2024-11-04 08:08:36,18,0,-27782830.0,0,0,0,3,0,Low
TX001718,AC00121,80.97,2023-01-09 17:27:58,Debit,Seattle,D000255,146.69.70.214,M026,Online,38,Doctor,157,1,5926.31,2024-11-04 08:09:06,17,0,-57422468.0,0,0,0,1,0,High
TX001328,AC00367,215.72,2023-10-11 18:04:39,Credit,Columbus,D000682,93.151.52.152,M032,Branch,30,Engineer,137,1,8697.11,2024-11-04 08:11:54,18,2,-33660435.0,0,0,1,2,0,Moderate
TX000908,AC00264,653.97,2023-10-04 17:41:08,Debit,Miami,D000464,141.241.241.128,M067,Online,37,Engineer,100,1,3886.65,2024-11-04 08:11:57,17,2,-34266649.0,0,0,0,4,0,High
TX001523,AC00298,77.5,2023-05-23 16:44:55,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77,2024-11-04 08:08:15,16,1,-45847400.0,0,0,1,2,0,Moderate
TX002355,AC00282,959.48,2023-01-10 16:28:02,Debit,Miami,D000120,90.111.245.138,M004,Branch,67,Doctor,36,1,10631.43,2024-11-04 08:07:57,16,1,-57339595.0,0,0,0,4,0,High
TX001618,AC00331,64.01,2023-10-30 18:14:15,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,19,Student,240,1,1225.69,2024-11-04 08:08:26,18,0,-32018051.0,0,0,1,2,1,High
TX001892,AC00451,406.33,2023-10-02 16:41:51,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,2024-11-04 08:07:41,16,0,-34442750.0,0,0,1,2,0,Moderate
TX000236,AC00175,54.03,2023-09-19 17:16:46,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,56,Retired,161,1,6736.3,2024-11-04 08:07:36,17,1,-35563850.0,0,0,1,2,0,Moderate
TX001679,AC00322,745.95,2023-12-15 16:38:43,Debit,Memphis,D000688,68.254.244.208,M028,ATM,58,Doctor,127,1,13264.14,2024-11-04 08:11:10,16,4,-28049547.0,0,0,0,3,0,Low
TX001143,AC00331,568.88,2023-02-10 16:28:47,Debit,Nashville,D000321,213.15.9.253,M076,Branch,19,Student,105,1,1307.86,2024-11-04 08:08:34,16,4,-54661187.0,0,0,0,1,1,High
TX001594,AC00413,854.64,2023-11-07 18:57:13,Debit,Fort Worth,D000445,174.61.77.54,M038,Branch,56,Retired,118,1,2989.25,2024-11-04 08:08:54,18,1,-31324301.0,0,0,0,4,0,High
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,2024-11-04 08:08:05,16,4,-54054633.0,0,0,0,1,1,High
TX001882,AC00253,767.66,2023-05-08 17:44:34,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,2024-11-04 08:12:04,17,0,-47140050.0,0,0,0,4,0,High
TX001504,AC00400,64.58,2023-12-04 18:06:30,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2024-11-04 08:11:27,18,0,-28994697.0,0,0,0,3,0,Low
TX000175,AC00106,169.47,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,16,2,-51206243.0,0,0,0,1,1,High
TX000563,AC00216,106.39,2023-02-13 18:42:09,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,37,Doctor,281,1,9410.99,2024-11-04 08:10:32,18,0,-54394103.0,0,1,0,3,0,Low
TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,17,4,-29255119.0,0,0,1,2,0,Moderate
TX000583,AC00475,295.64,2023-12-14 17:31:18,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,1061.96,2024-11-04 08:10:41,17,3,-28132763.0,0,0,0,1,1,High
TX001747,AC00151,305.18,2023-06-05 17:48:33,Debit,Chicago,D000699,93.146.251.20,M065,Online,58,Retired,216,1,4474.2,2024-11-04 08:08:22,17,0,-44720389.0,0,0,0,3,0,Low
TX000699,AC00277,470.3,2023-09-12 18:46:45,Debit,Austin,D000695,41.110.46.150,M091,ATM,40,Doctor,88,1,8524.09,2024-11-04 08:08:00,18,1,-36163275.0,0,0,0,3,0,Low
TX001359,AC00077,20.62,2023-06-21 17:10:18,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,2024-11-04 08:08:49,17,2,-43340311.0,0,0,1,2,0,Moderate
TX000579,AC00296,48.85,2023-12-08 16:45:12,Debit,Dallas,D000645,68.254.244.208,M049,ATM,19,Student,176,1,1503.56,2024-11-04 08:07:15,16,4,-28653723.0,0,0,0,1,1,High
TX001294,AC00200,190.17,2023-06-09 17:41:13,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,49,Doctor,265,1,12893.85,2024-11-04 08:08:48,17,4,-44375255.0,0,0,0,3,0,Low
TX001057,AC00348,65.32,2023-11-02 16:15:50,Debit,Mesa,D000684,40.10.25.102,M094,ATM,28,Student,54,1,9165.02,2024-11-04 08:11:09,16,3,-31766119.0,0,0,0,3,1,High
TX000551,AC00356,77.43,2023-01-19 16:11:12,Debit,Raleigh,D000403,100.137.90.188,M047,Online,21,Student,169,1,1380.21,2024-11-04 08:06:33,16,3,-56562921.0,0,0,0,1,1,High
TX002497,AC00432,307.68,2023-01-18 17:21:27,Credit,Detroit,D000451,5.74.9.122,M068,Online,75,Retired,162,1,2052.84,2024-11-04 08:12:03,17,2,-56645436.0,0,0,1,2,0,Moderate
TX000220,AC00417,361.27,2023-01-06 17:01:53,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,2024-11-04 08:10:07,17,4,-57683294.0,0,0,0,3,0,Low
TX000997,AC00475,135.85,2023-08-03 17:25:57,Debit,Fresno,D000430,65.27.212.129,M015,Online,57,Retired,269,1,1480.39,2024-11-04 08:08:16,17,3,-39624139.0,0,1,0,1,0,High
TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,2024-11-04 08:11:10,18,1,-42818200.0,0,0,0,3,0,Low
TX000246,AC00260,97.22,2023-02-20 17:30:19,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,2024-11-04 08:11:17,17,0,-53793658.0,0,0,1,2,0,Moderate
TX001942,AC00360,361.22,2023-04-17 17:58:55,Debit,Raleigh,D000338,173.135.78.201,M028,ATM,64,Retired,167,1,7061.73,2024-11-04 08:10:24,17,0,-48953489.0,0,0,0,3,0,Low
TX000541,AC00093,230.46,2023-04-25 17:33:27,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,2024-11-04 08:08:50,17,1,-48263723.0,0,0,0,1,1,High
TX002350,AC00500,134.55,2023-10-09 16:44:50,Debit,San Jose,D000219,100.137.90.188,M026,Online,59,Doctor,165,1,14852.42,2024-11-04 08:08:25,16,0,-33837815.0,0,0,0,3,0,Low
TX002215,AC00330,142.1,2023-06-08 17:08:06,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,2024-11-04 08:11:56,17,3,-44463830.0,0,0,1,2,1,High
TX002490,AC00116,408.62,2023-05-22 17:41:48,Credit,Fort Worth,D000684,58.1.27.124,M021,Online,48,Engineer,159,1,2498.48,2024-11-04 08:07:08,17,0,-45930320.0,0,0,1,2,0,Moderate
TX000206,AC00020,288.04,2023-08-24 16:47:21,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,2024-11-04 08:10:00,16,3,-37812159.0,0,0,0,3,0,Low
TX001334,AC00250,840.16,2023-03-20 16:35:53,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76,2024-11-04 08:12:12,16,0,-51377779.0,0,0,1,2,1,High
TX001121,AC00362,268.92,2023-08-14 16:32:28,Debit,Chicago,D000127,199.6.127.153,M022,Branch,29,Engineer,148,1,8765.38,2024-11-04 08:06:36,16,0,-38676848.0,0,0,0,3,1,High
TX001587,AC00241,211.36,2023-09-14 17:08:40,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,2024-11-04 08:11:24,17,3,-35996564.0,0,0,0,3,0,Low
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,2024-11-04 08:10:46,17,4,-45585497.0,0,0,0,4,1,High
TX000879,AC00366,1108.46,2023-08-31 16:16:15,Debit,Los Angeles,D000353,48.89.167.189,M046,Branch,30,Engineer,262,1,9257.04,2024-11-04 08:06:36,16,3,-37209021.0,0,0,0,4,1,High
TX001066,AC00041,212.88,2023-05-19 18:44:23,Debit,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72,2024-11-04 08:11:36,18,4,-46186033.0,0,0,0,1,0,High
TX000017,AC00317,555.8,2023-10-30 16:52:49,Credit,Austin,D000671,53.218.177.171,M048,Branch,19,Student,158,1,1131.26,2024-11-04 08:07:35,16,0,-32022886.0,0,0,1,2,1,High
TX000359,AC00331,166.13,2023-09-06 17:01:50,Debit,Omaha,D000473,29.168.185.63,M013,ATM,68,Doctor,227,1,11822.53,2024-11-04 08:12:08,17,2,-36688218.0,0,0,0,3,0,Low
TX001900,AC00185,868.05,2023-01-12 16:35:36,Credit,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,2024-11-04 08:09:57,16,3,-57166461.0,0,0,1,2,0,Moderate
TX001902,AC00384,179.0,2023-09-06 16:01:35,Debit,Houston,D000583,49.10.93.200,M053,ATM,78,Retired,121,1,7310.88,2024-11-04 08:10:18,16,2,-36691723.0,0,0,0,3,0,Low
TX001321,AC00298,10.52,2023-07-19 17:38:50,Debit,Kansas City,D000137,1.238.163.61,M019,ATM,55,Retired,30,1,2472.99,2024-11-04 08:11:06,17,2,-40919536.0,0,0,0,3,0,Low
TX001278,AC00266,53.14,2023-04-21 17:19:56,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,34,Doctor,70,1,7915.0,2024-11-04 08:07:15,17,4,-48610039.0,0,0,0,3,0,Low
TX000452,AC00119,54.61,2023-12-04 16:10:04,Debit,Milwaukee,D000079,39.163.103.27,M043,ATM,58,Engineer,160,1,7135.64,2024-11-04 08:07:19,16,0,-29001435.0,0,0,0,3,0,Low
TX002346,AC00396,76.21,2023-01-10 16:41:42,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,22,Student,69,1,664.93,2024-11-04 08:10:44,16,1,-57338942.0,0,0,0,1,1,High
TX000009,AC00135,106.23,2023-03-21 16:59:46,Credit,Detroit,D000690,24.148.92.177,M035,Branch,51,Engineer,86,1,9095.14,2024-11-04 08:11:14,16,1,-51289888.0,0,0,1,2,0,Moderate
TX000035,AC00365,255.26,2023-10-27 16:42:49,Credit,San Francisco,D000357,92.214.76.157,M002,Branch,45,Doctor,50,1,14815.87,2024-11-04 08:10:51,16,4,-32282882.0,0,0,1,2,0,Moderate
TX001428,AC00067,209.99,2023-09-07 17:19:21,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,2024-11-04 08:11:39,17,3,-36600738.0,0,0,0,1,1,High
TX001404,AC00069,279.3,2023-06-22 17:28:02,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,2024-11-04 08:07:20,17,3,-43252758.0,0,0,0,1,1,High
TX001911,AC00366,199.09,2023-05-19 16:54:16,Debit,Detroit,D000663,157.47.114.20,M078,Online,70,Doctor,89,1,1658.52,2024-11-04 08:08:46,16,4,-46192470.0,0,0,0,3,0,Low
TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,57,Engineer,118,1,6179.91,2024-11-04 08:09:35,18,0,-36856570.0,0,0,0,4,0,High
TX001659,AC00171,165.55,2023-10-02 18:21:39,Debit,Dallas,D000639,116.44.12.250,M061,Branch,28,Student,115,1,761.78,2024-11-04 08:08:55,18,0,-34436836.0,0,0,0,1,1,High
TX001385,AC00338,153.08,2023-11-27 16:57:08,Debit,Omaha,D000637,130.29.230.16,M057,ATM,24,Student,201,1,1292.21,2024-11-04 08:09:29,16,0,-29603541.0,0,0,0,1,1,High
TX001810,AC00454,422.14,2023-11-17 17:31:06,Credit,Albuquerque,D000579,104.155.121.252,M027,Branch,26,Student,109,1,1436.32,2024-11-04 08:07:24,17,4,-30465378.0,0,0,1,2,1,High
TX001611,AC00056,142.55,2023-05-16 16:45:46,Debit,Kansas City,D000091,112.56.160.202,M071,Online,67,Doctor,97,1,1262.68,2024-11-04 08:07:26,16,1,-46452100.0,0,0,0,3,0,Low
TX001546,AC00163,388.77,2023-12-11 16:57:08,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49,2024-11-04 08:11:05,16,0,-28394037.0,0,0,1,2,1,High
TX000524,AC00043,320.14,2023-01-31 16:58:42,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,60,Retired,96,1,3075.97,2024-11-04 08:07:40,16,1,-55523338.0,0,0,0,3,0,Low
TX001315,AC00452,30.87,2023-07-12 16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,2024-11-04 08:10:43,16,2,-41527201.0,0,1,0,3,0,Low
TX001671,AC00458,46.12,2023-06-05 17:28:06,Debit,Fresno,D000527,152.234.65.155,M088,Branch,59,Doctor,30,1,8874.01,2024-11-04 08:08:32,17,0,-44721626.0,0,0,0,3,0,Low
TX000562,AC00301,119.89,2023-12-19 17:11:31,Debit,Tucson,D000013,166.79.195.157,M004,ATM,67,Doctor,60,1,6697.77,2024-11-04 08:09:02,17,1,-27701851.0,0,0,0,3,0,Low
TX000434,AC00475,85.35,2023-07-05 16:08:25,Debit,Washington,D000514,100.4.40.132,M074,ATM,66,Retired,166,1,2173.76,2024-11-04 08:06:25,16,2,-42134280.0,0,0,0,3,0,Low
TX000550,AC00257,73.88,2023-01-02 16:27:18,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,6474.41,2024-11-04 08:09:09,16,0,-58030911.0,0,0,0,1,0,High
TX001276,AC00221,170.24,2023-06-05 16:24:12,Debit,San Francisco,D000150,47.167.178.158,M050,Branch,62,Retired,133,1,5172.99,2024-11-04 08:08:04,16,0,-44725432.0,0,0,0,3,0,Low
TX000632,AC00223,810.36,2023-01-17 16:59:03,Debit,Columbus,D000393,139.23.212.102,M081,ATM,20,Student,67,1,9239.12,2024-11-04 08:07:19,16,1,-56732896.0,0,0,0,4,1,High
TX000034,AC00359,877.81,2023-03-13 17:23:24,Debit,Los Angeles,D000111,134.140.85.231,M094,Online,22,Student,150,1,399.0,2024-11-04 08:07:50,17,0,-51979466.0,0,0,0,4,1,High
TX001921,AC00431,233.71,2023-03-13 17:30:20,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19,Student,297,1,1231.98,2024-11-04 08:12:09,17,0,-51979309.0,0,1,0,1,1,High
TX001874,AC00394,36.74,2023-02-06 17:21:37,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2024-11-04 08:07:57,17,0,-55003580.0,0,0,0,1,0,High
TX001257,AC00330,295.18,2023-05-09 17:54:39,Credit,Dallas,D000126,200.13.225.150,M100,Branch,66,Doctor,31,1,12961.53,2024-11-04 08:07:53,17,1,-47052794.0,0,0,1,2,0,Moderate
TX001869,AC00209,276.16,2023-02-13 16:14:17,Credit,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34,2024-11-04 08:11:57,16,0,-54403060.0,0,0,1,2,0,Moderate
TX002371,AC00158,196.49,2023-12-22 17:31:59,Debit,Oklahoma City,D000342,139.23.212.102,M016,Branch,41,Engineer,65,1,7516.56,2024-11-04 08:09:30,17,4,-27441451.0,0,0,0,3,0,Low
TX000449,AC00093,70.23,2023-09-13 16:18:07,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,2024-11-04 08:07:16,16,2,-36085749.0,0,0,0,3,0,Low
TX001728,AC00189,555.71,2023-01-23 17:35:42,Credit,Boston,D000343,139.23.212.102,M018,Branch,22,Student,73,1,830.37,2024-11-04 08:08:24,17,0,-56212362.0,0,0,1,2,1,High
TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,2024-11-04 08:12:21,17,4,-57682537.0,0,0,0,3,0,Low
TX002220,AC00140,152.42,2023-10-23 16:45:37,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,2024-11-04 08:12:18,16,0,-32628401.0,0,0,0,3,0,Low
TX001510,AC00012,308.8,2023-12-26 16:08:51,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,2024-11-04 08:09:59,16,1,-27100868.0,0,0,0,3,0,Low
TX002322,AC00378,124.05,2023-10-25 16:50:02,Credit,Albuquerque,D000652,193.217.248.188,M031,Branch,61,Doctor,220,1,7009.54,2024-11-04 08:12:09,16,2,-32455327.0,0,0,1,2,0,Moderate
TX001465,AC00132,130.93,2023-02-08 16:52:09,Credit,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,860.12,2024-11-04 08:11:18,16,2,-54832749.0,0,0,1,2,1,High
TX001791,AC00451,42.56,2023-07-31 16:25:38,Debit,Fresno,D000682,91.204.200.167,M001,Online,18,Student,146,1,4361.44,2024-11-04 08:07:12,16,0,-39886894.0,0,0,0,1,1,High
TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,3077.2,2024-11-04 08:09:59,17,0,-45932429.0,0,0,0,3,0,Low
TX000547,AC00005,420.28,2023-05-17 17:28:25,Debit,Washington,D000677,110.150.1.201,M002,Branch,35,Doctor,144,1,8557.32,2024-11-04 08:09:01,17,2,-46363236.0,0,0,0,3,0,Low
TX002221,AC00095,395.77,2023-02-27 16:24:11,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,2024-11-04 08:08:17,16,0,-53192646.0,0,0,1,2,0,Moderate
TX001437,AC00275,147.31,2023-06-12 17:10:27,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,2024-11-04 08:07:58,17,0,-44117851.0,0,0,1,2,0,Moderate
TX001100,AC00456,543.47,2023-08-14 17:18:07,Debit,Los Angeles,D000388,160.212.125.105,M092,ATM,18,Student,122,1,6165.03,2024-11-04 08:11:42,17,0,-38674415.0,0,0,0,1,1,High
TX001277,AC00299,56.62,2023-02-27 17:59:36,Debit,Austin,D000475,48.31.196.24,M069,Branch,54,Doctor,121,1,8981.1,2024-11-04 08:08:45,17,0,-53186949.0,0,0,0,3,0,Low
TX000622,AC00219,408.46,2023-03-01 16:17:46,Debit,Raleigh,D000669,201.95.180.152,M058,Branch,64,Retired,28,1,3140.79,2024-11-04 08:08:20,16,2,-53020234.0,0,0,0,3,0,Low
TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,2024-11-04 08:06:59,18,0,-33226124.0,0,0,0,1,1,High
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,16,2,-29432441.0,0,0,0,3,0,Low
TX001071,AC00249,48.29,2023-09-25 17:58:54,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4,2024-11-04 08:07:56,17,0,-35042942.0,0,0,0,3,0,Low
TX000860,AC00403,154.24,2023-11-06 16:19:31,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,2024-11-04 08:08:33,16,0,-31420142.0,0,0,0,3,0,Low
TX000116,AC00468,2.5,2023-07-21 16:43:11,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,2024-11-04 08:09:53,16,4,-40750002.0,0,0,0,3,0,Low
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,2024-11-04 08:07:27,18,3,-34176432.0,0,0,0,1,1,High
TX001873,AC00203,429.15,2023-03-09 16:21:09,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13,2024-11-04 08:11:30,16,3,-52329021.0,0,0,0,1,1,High
TX001180,AC00456,78.5,2023-02-14 16:06:36,Credit,San Jose,D000574,166.41.54.117,M007,Branch,31,Doctor,41,1,13991.5,2024-11-04 08:11:54,16,1,-54317118.0,0,0,1,2,0,Moderate
TX001124,AC00369,125.14,2023-08-28 17:19:18,Debit,Baltimore,D000133,48.89.167.189,M080,Branch,20,Student,31,1,1845.18,2024-11-04 08:10:42,17,0,-37464684.0,0,0,0,1,1,High
TX000836,AC00078,16.73,2023-11-30 17:48:36,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,2024-11-04 08:08:04,17,3,-29341168.0,0,0,0,3,0,Low
TX000205,AC00452,140.98,2023-05-25 16:34:22,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,2024-11-04 08:12:13,16,3,-45675471.0,0,0,0,3,0,Low
